epoch,train_total_loss,train_data_loss,train_mono_loss,train_pde_loss,val_RMSE,val_R2,val_MAE
203,0.00033437373591975,3.494193636773465e-05,1.7195987892885492e-07,1.4965571760209665e-05,0.004871031725360474,0.991047306274222,0.0037511462295377576
204,0.00025724860703727853,3.487679411288506e-05,1.3236953607294785e-07,1.1113957815685657e-05,0.004841087888571664,0.9911570382706126,0.0037239995357152577
205,0.00017068099138365747,3.606498103181366e-05,9.516743837423292e-08,6.727469629671153e-06,0.004951565107010515,0.9907488270785695,0.003797384801211658
206,9.927648291826092e-05,3.577535426302347e-05,7.747163547714801e-08,3.172345013050896e-06,0.005006507107091487,0.9905423881731669,0.0038320883974298703
207,9.630416874036503e-05,3.527272868571648e-05,5.2622203187506024e-08,3.049730054272004e-06,0.005078594267430238,0.9902680728945922,0.0038946720662417712
208,9.842283058484706e-05,3.449567884672433e-05,7.133502322176355e-08,3.1938608747357953e-06,0.004964952939537255,0.9906987335887214,0.0038018214541512565
209,7.048471222030155e-05,3.529049354256131e-05,6.214564655474912e-08,1.7575358957818328e-06,0.004931886376373636,0.9908222138069257,0.0037853085511439554
210,8.235203373866777e-05,3.50275319457675e-05,6.856742433096012e-08,2.3638251983963223e-06,0.0049592323248730035,0.9907201550636138,0.0038045925331545304
211,5.40688524779398e-05,3.49476067640353e-05,8.52185350434335e-08,9.530796395059345e-07,0.004851004018946335,0.9911207746165619,0.003729200712195388
212,4.2471295576736644e-05,3.423914252683365e-05,9.226505663188315e-08,4.0837832434211424e-07,0.004876698812777267,0.9910264625538564,0.003746138633908452
213,5.748466840789964e-05,3.425540004779274e-05,1.275629616751909e-07,1.1569986592500452e-06,0.004877063964717317,0.9910251186827632,0.0037444152005083925
214,6.138233220553957e-05,3.436822589719668e-05,1.3513445059250748e-07,1.3459755336953094e-06,0.005046208647200341,0.9903917959418662,0.003874482603760453
215,4.358004116511438e-05,3.420124206362137e-05,1.073251733411477e-07,4.651835467939236e-07,0.004859060297108704,0.9910912578778759,0.0037314259522670023
216,5.303403001259236e-05,3.3943499753756136e-05,1.2263002820607957e-07,9.502345032312102e-07,0.004816184126340775,0.9912477850532986,0.003702493535505759
217,4.1585467139763445e-05,3.495724801420389e-05,1.355646321125429e-07,3.266661678935634e-07,0.004847373794282541,0.9911340590920791,0.0037212344977232787
218,4.0467041496109836e-05,3.449339601502288e-05,1.6085431771747002e-07,2.930523474257522e-07,0.004925026436707784,0.9908477274821118,0.003777977448325973
219,7.216518497443758e-05,3.4594810434403676e-05,1.8895320508249824e-07,1.8719053969107335e-06,0.004988238018608988,0.9906112851893935,0.0038258442739108663
220,5.55068163521355e-05,3.352830026415177e-05,1.597252854423914e-07,1.0933354322636053e-06,0.004800147194816108,0.99130597426905,0.003693236155552907
221,3.789746430508482e-05,3.323107193864416e-05,1.4769746788563984e-07,2.2815016601877383e-07,0.00484761381687717,0.9911331810583576,0.003718648676399712
222,4.537852934542267e-05,3.3630343750701286e-05,1.4320580869290703e-07,5.823970875932597e-07,0.004745230947870897,0.9915037649374554,0.0036501519314877623
223,9.008972119772807e-05,3.314820454155173e-05,1.7245168256370866e-07,2.841039986378746e-06,0.0047773477137203315,0.9913883669631256,0.0036718670849327567
224,0.00018146275397157297,3.44378980419909e-05,2.223486479380199e-07,7.343460614113913e-06,0.00480640178485575,0.9912833028835664,0.003695578993977727
225,0.0003192184036985661,3.403215578146046e-05,2.8691492677997604e-07,1.424927040716284e-05,0.004625279597462481,0.9919278765914399,0.003568866365664714
226,0.00022142439896318442,3.394278307193114e-05,2.6836784231913197e-07,9.364687874343266e-06,0.004920700632699539,0.9908637978730731,0.003791158934971234
227,4.3075784560642205e-05,3.3865441158316877e-05,2.1851665129209627e-07,4.528690809024738e-07,0.0046979010854999274,0.9916724059164387,0.003615735216183705
228,4.020338625802348e-05,3.284581938108507e-05,1.8661169084073967e-07,3.6134692749101305e-07,0.004821442564253628,0.9912286628178336,0.0037066022286543973
229,6.330730442035322e-05,3.350978689316738e-05,1.735332979535542e-07,1.4838021987391887e-06,0.0047775382743167095,0.9913876799414748,0.0036667875341466955
230,7.218169230327476e-05,3.254442193186454e-05,1.9011526575241078e-07,1.975209518908135e-06,0.004776589032110605,0.9913911019404481,0.003666056169045938
231,7.649494849223022e-05,3.364814104619048e-05,1.7424764801414008e-07,2.136241694946269e-06,0.004899094037550056,0.9909438551017996,0.003762583206365774
232,0.00029516880749724805,3.265785259524515e-05,2.1995067989166728e-07,1.3117849448462948e-05,0.004592103976050943,0.9920432587177602,0.0035438826223751444
233,0.00034500047816739726,3.2536483558942564e-05,2.935554691182081e-07,1.5612925229409786e-05,0.004686813788331308,0.9917116666655097,0.0036049073075389002
234,8.295492140556841e-05,3.282390116510214e-05,2.799692353505634e-07,2.4967520033669643e-06,0.004905793259152578,0.990919070681745,0.0037657284253352396
235,0.0004845388781783792,3.19606709429839e-05,4.1239931114489536e-07,2.2614476013889846e-05,0.0046475794911818415,0.9918498525818595,0.003592942346323718
236,0.0002102328532297785,3.277108165396688e-05,3.1444993986440295e-07,8.862082921723413e-06,0.004719344192260762,0.9915962114554829,0.0036282893773671742
237,0.00031900565954856575,3.3079683817049954e-05,3.4435262345292966e-07,1.4284246086996669e-05,0.004779498382318985,0.9913806116400008,0.003671332791044905
238,0.0002792540811545526,3.198213865592455e-05,2.9643548415947407e-07,1.2353221753376905e-05,0.004666442650931326,0.991783560215796,0.0036046807024929977
239,0.00014990179139810303,3.2800566259538755e-05,1.2128296174770034e-07,5.8508161563016374e-06,0.004677815521609944,0.9917434618437624,0.003593290442818994
240,6.0941885143013984e-05,3.353877370197248e-05,1.0233961411643122e-07,1.36657373180545e-06,0.004805443566451385,0.9912867781098944,0.0036792960521337147
241,5.5694710075234376e-05,3.192828686830277e-05,7.900351010429556e-08,1.1855560444473667e-06,0.0048236972190033615,0.9912204574059523,0.0036982904683362256
242,4.228502014787713e-05,3.3070466088247485e-05,8.982910652359048e-08,4.575836930105955e-07,0.004754786004295776,0.9914695142378097,0.0036454804845758386
243,4.159017832231863e-05,3.250262367752536e-05,1.058673859688497e-07,4.506723717175494e-07,0.004725759206429001,0.9915733493540316,0.0036319112992501475
244,4.721294196012119e-05,3.2697240385459736e-05,1.367489043483753e-07,7.209988813391041e-07,0.004674598629856124,0.991754813833475,0.003592520281001254
245,5.3975153302114144e-05,3.298223418823909e-05,1.8591259731692844e-07,1.0431389488492944e-06,0.004826345333751228,0.9912108151681197,0.0037094550626771946
246,4.091985404860073e-05,3.22546129609691e-05,1.9834067188639892e-07,4.2632014422376113e-07,0.004668728651680477,0.9917755080914815,0.0035877505669722684
247,4.744577624175387e-05,3.18228809798408e-05,1.9550437713178326e-07,7.743021039156398e-07,0.004732676370951658,0.9915486628707635,0.00364193763281848
248,5.73139744422709e-05,3.317882298385181e-05,1.975977201122229e-07,1.1998416387844675e-06,0.004731900387816583,0.9915514340543075,0.003629236205204113
249,6.560453887990055e-05,3.257321228981406e-05,2.0121455198326052e-07,1.6445238581278925e-06,0.004611126600659004,0.9919772011541517,0.0035565142427478823
250,6.622248838539235e-05,3.1861287122107264e-05,2.145486561744292e-07,1.7105508997398526e-06,0.004729828539083869,0.9915588307943667,0.0036267316019212878
251,0.00013498318973385418,3.2009572047779024e-05,2.308371402174695e-07,5.140601539703009e-06,0.004726262605121267,0.9915715540061683,0.003633819587595828
252,0.00012012944171146955,3.16466697161862e-05,2.3514621479610773e-07,4.415908430625374e-06,0.0046305553985806856,0.9919094512378671,0.003560343841174701
253,0.00020253015221290602,3.145506495153919e-05,2.3258635965343424e-07,8.545613790526355e-06,0.004648324953447244,0.9918472378381512,0.0035777764545904625
254,0.0004758158344581413,3.1371883172444846e-05,2.7786901816521475e-07,2.2212472534495948e-05,0.004517294438416045,0.9923003921096467,0.00349226459726557
255,0.00012379978943499736,3.2004991529296e-05,1.5851951632820752e-07,4.584191714229746e-06,0.0048317969927090115,0.9911909480857788,0.003697944654000772
256,0.0001563762101189544,3.243957477631435e-05,1.1227784835199373e-07,6.192902067899316e-06,0.0046371217197791375,0.991886489496087,0.0035812768850240623
257,5.9152674414993576e-05,3.2019109009221815e-05,1.3392942221912563e-07,1.35199079428124e-06,0.004729843610983046,0.9915587769976368,0.003629684850976274
258,8.083844416736004e-05,3.198160447936971e-05,2.1932620105265718e-07,2.4351656170059264e-06,0.004597973048507368,0.992022907029881,0.00354236807372119
259,5.171765102810847e-05,3.1975304409570526e-05,2.4518270909842005e-07,9.785359130394984e-07,0.00468978252848468,0.9917011632821572,0.0036057361342885473
260,6.529113428162721e-05,3.218320034648059e-05,2.8659586111719665e-07,1.6453658039002523e-06,0.004627908368583498,0.9919186984241244,0.003551793662277428
261,4.577955830124362e-05,3.14977463252338e-05,2.557647960088616e-07,7.05138854565727e-07,0.004571638440040507,0.9921140219737828,0.003529994874387174
262,6.425173160096165e-05,3.1811265216674656e-05,2.439121734217527e-07,1.6134863850917707e-06,0.004651873628863364,0.9918347849435917,0.0035667967151951146
263,7.736609162141879e-05,3.0895874563915036e-05,2.3553813832677406e-07,2.3152669731037654e-06,0.004682685238940864,0.9917262623903027,0.003592095262295491
264,0.00012158510313990216,3.136360404217461e-05,2.112401631393368e-07,4.503681604243563e-06,0.004696151225553939,0.9916786084350434,0.003613868812183002
265,0.00017493011303789294,3.115982690360397e-05,1.7553227316113862e-07,7.182370836744667e-06,0.004496680273294077,0.9923705043584253,0.0034654810353442356
266,7.484176239813678e-05,3.136460236419225e-05,1.5600159268084704e-07,2.168397827517765e-06,0.004617777067060983,0.9919540424621106,0.0035535683771511454
267,4.0144292749270484e-05,3.13580627941216e-05,1.6786912482302796e-07,4.3343607103452086e-07,0.004754233665853134,0.9914714960058846,0.003656980287921321
268,4.312172071270955e-05,3.1057759770192206e-05,2.152334606838243e-07,5.956648768309e-07,0.004605677953533479,0.9919961499174859,0.0035226351774490633
269,3.64034731319407e-05,3.082222792727407e-05,2.3603258133183166e-07,2.708011047995266e-07,0.004669797299515103,0.9917717425732804,0.0036080254090798867
270,3.6353839883910645e-05,3.0663096064624064e-05,2.6267845972445986e-07,2.753434387159359e-07,0.00464921685285239,0.9918441089083105,0.003556129765940142
271,4.8202433390542865e-05,3.121384906989988e-05,2.9573364201951335e-07,8.390785192583886e-07,0.004518074293370114,0.9922977333962298,0.003489297386762258
272,0.00014560031437819512,3.107173354995515e-05,2.920623695482997e-07,5.716206980347731e-06,0.004618416663987041,0.9919518134562381,0.003543469954181362
273,0.000547996474779211,3.132236876505582e-05,4.246668998675318e-07,2.5818841246897744e-05,0.004415768121763935,0.9926426006287747,0.0033960291394242296
274,0.0012334224884398282,3.181293717110142e-05,7.012304232093906e-07,6.005593513691565e-05,0.0044604085845053685,0.9924930919380007,0.003456223386901993
275,0.00034058603826755035,3.1507688314983774e-05,3.8768310043716764e-07,1.5440348761330824e-05,0.004576677631156063,0.9920966273996038,0.0035064311714859695
276,0.0002784538119158242,3.1046786110285517e-05,2.710671438421741e-07,1.236086338470462e-05,0.004431029036421968,0.9925916583410389,0.0034261129729382628
277,0.00016885192356615639,3.049601248979646e-05,2.6339046144130407e-07,6.908576940152973e-06,0.004750521650041692,0.9914848085962775,0.003629943674749082
278,0.00011464488549487821,3.1425090431487966e-05,9.368768990232941e-08,4.157710558653586e-06,0.004527175796155943,0.9922666702460414,0.003484518946828069
279,0.00010423200001241639,3.181398005835945e-05,8.797741083791759e-08,3.6178218275987697e-06,0.004753139767146998,0.9914754201908749,0.0036423552680659938
280,0.00014996189080799618,3.181630988062049e-05,6.768312843519197e-08,5.904910210574599e-06,0.004668812092683183,0.9917752141073863,0.0035682824012395497
281,6.364662719230789e-05,3.087129577276452e-05,8.949119134626926e-08,1.6356343716476356e-06,0.004572300228212902,0.9921117386677896,0.0035283726614874764
282,4.5975548346177675e-05,3.140586159133818e-05,1.2460695941740596e-07,7.241230974841528e-07,0.004682520814779808,0.9917268434152539,0.0035834684296771214
283,7.748041389277205e-05,3.074559026572388e-05,1.996560001771286e-07,2.329753309974573e-06,0.004565555416293532,0.9921349941820565,0.0035239433920061266
284,4.32872899788587e-05,3.091583069666134e-05,2.781624649135968e-07,6.088372425476033e-07,0.004412957219677506,0.9926519645022143,0.003410585157506101
285,3.6421396240863636e-05,3.1165635239934396e-05,2.961700289461078e-07,2.524220856040908e-07,0.004605835573278019,0.9919956020778822,0.003545963549399161
286,3.880636359099299e-05,3.090309928666102e-05,3.153758664590593e-07,3.8412505413513526e-07,0.004590212849287649,0.99204981088125,0.003522805936701663
287,3.766797999560367e-05,3.0524742821095664e-05,2.7951143266591316e-07,3.4737898602088535e-07,0.004620628727195489,0.9919441019991825,0.0035611956237672684
288,4.882903643495714e-05,3.0281778890639544e-05,2.6450185922991903e-07,9.181053618097698e-07,0.004486984829033129,0.9924033693162065,0.0034461583908613736
289,3.990265092094584e-05,2.964950090245111e-05,2.393906702498801e-07,5.042788799869413e-07,0.004609030505847902,0.9919844933958579,0.003552880910065797
290,5.942304354296842e-05,3.0520652520256895e-05,2.270131768492926e-07,1.437174082260147e-06,0.0045508821378393936,0.9921854677646372,0.003489728714968707
291,3.7537065509241074e-05,3.157116285971521e-05,2.1365652950559402e-07,2.908171623516864e-07,0.004545233139555319,0.9922048560413547,0.0034795173922100584
292,3.681276393763255e-05,3.113487431013103e-05,2.3706589284226234e-07,2.755971687899243e-07,0.0045263954418156,0.9922693360216169,0.003491542226559407
293,3.7650994575718265e-05,3.0974989082703054e-05,2.6195372034483927e-07,3.246319290421222e-07,0.004495072862924722,0.9923759579542909,0.003443652176642203
294,3.5352153645362705e-05,3.026553107095727e-05,2.5614634087863425e-07,2.45365986491682e-07,0.00450394437057169,0.9923458345309091,0.0034739924175245266
295,5.49093359344018e-05,3.0303105025571615e-05,2.717269727744072e-07,1.2208011147170812e-06,0.004457918543263668,0.9925014711224333,0.0034175293671118248
296,6.583267531823367e-05,3.061169324306926e-05,3.290974201301348e-07,1.7495306678938505e-06,0.004609936565136232,0.9919813416536222,0.0035555131800539858
297,3.694725334450292e-05,3.052770231685523e-05,3.040218411835364e-07,3.1033674474656436e-07,0.004482491083558511,0.9924185778500785,0.0034393528560260397
298,3.513273622957058e-05,3.0180690676691786e-05,2.5764453444783914e-07,2.385846897823285e-07,0.004549350765973099,0.992190726060067,0.003505864524626517
299,7.003645684259634e-05,3.02920680042007e-05,2.4725900023743935e-07,1.9785653459318078e-06,0.004419811004870828,0.9926291222388487,0.003403723105653986
300,4.553532138136992e-05,3.0360559928036917e-05,2.2572452943829072e-07,7.508376948332322e-07,0.0045326796596933845,0.9922478553970334,0.003485552496738262
